file_name,speaker,phishing_type,text
phishing_1650_ge,0,기관사칭형,"이분은 수사 대상이라서 통신 수사가 진행될 예정이고, 도주 우려가 있기 때문에 해외 출국이 제한돼 있습니다."
phishing_1650_ge,0,기관사칭형,"두 번째 수사 방법이 협조 수사인데, 협조 수사를 하루만 해도 8만 2천 원이 지급됩니다."
phishing_1650_ge,0,기관사칭형,금융기관에 직접 방문하셔서 업무를 처리하셔야 해서 한두 시간 정도 걸릴 거예요.
phishing_1650_ge,0,기관사칭형,상황에 따라 오늘 안으로 처리가 완료될 수도 있습니다.
phishing_1650_ge,0,기관사칭형,"고객님께서 현재 이용 중인 금융계좌 한 개만 등록해 주시면 보안 등급을 최상으로 올려 드리고, 앞으로 5년간 안전하게 이용하실 수 있도록 보호 계좌로 설정해 드리겠습니다."
phishing_1650_ge,0,기관사칭형,"모든 수사에 협조해 주시면 좋겠고, 거부하거나 모른 척하시면 기록이 남아서 법적인 불이익을 받으실 수 있습니다."
phishing_1650_ge,0,기관사칭형,출국이 제한되고 사건과 방문 기록이 남으니 신중하게 생각하신 후에 결정하시는 게 좋을 것 같아요.
phishing_1650_ge,0,기관사칭형,말씀을 좀 더 정확하게 해주시겠어요?
phishing_1650_ge,0,기관사칭형,와이파이 데이터 연결 좀 끊어주세요.
phishing_1650_ge,0,기관사칭형,"지금 바로 해 주세요, 아니면 지금 끄세요."
phishing_1650_ge,1,기관사칭형,"네, 지금 바로 해주세요."
phishing_1650_ge,1,기관사칭형,"제가 그 사람을 몇 번 만나는 줄 안다고 생각하세요, 네."
phishing_1650_ge,1,기관사칭형,"저도 성격이 별로예요, 네."
phishing_1650_ge,1,기관사칭형,"네가 아직 어린데 제가 함부로 나서서 손해 볼 일이 생기지 않게 조심스럽게 진행하려는 거야, 이해했지?"
phishing_1650_ge,1,기관사칭형,"어, 뭐지? 근데 지금 누가 연락하려고 하는 것 같은데, 잠깐만 기다려 주세요."
phishing_1650_ge,1,기관사칭형,어디서 전화 받으셨어요?
phishing_1650_ge,1,기관사칭형,제가 병원에서 중요한 연락이 온다니까 기다리고 있어요.
phishing_1650_ge,1,기관사칭형,"네, 알겠습니다."
phishing_1650_ge,1,기관사칭형,"문자로 보내 주세요, 네."
phishing_1650_ge,1,기관사칭형,잠깐만 기다려 주세요.
phishing_1650_ge,0,기관사칭형,문자 미리 받으시거나 보내시기 전에 꼭 저한테 알려 주세요.
phishing_1650_ge,1,기관사칭형,"네, 알겠습니다."
phishing_1650_ge,0,기관사칭형,조사관 신분으로 조사를 받고 계시니까 행동 제한에 대해서는 스스로 잘 협조해 주셔야 할 거예요.
phishing_1650_ge,0,기관사칭형,금융 관련 업무를 처리해야 하는데 은행이 곧 문을 닫으니 서둘러야 해요.
phishing_1650_ge,0,기관사칭형,오늘 안으로 은행 업무 처리를 못 하시면 소환될 수 있어요.
phishing_1650_ge,1,기관사칭형,"네, 알겠습니다."
phishing_1650_ge,1,기관사칭형,어떤 연락을 받으신다고 하셨죠?
phishing_1650_ge,1,기관사칭형,병원에서 곧 연락 드릴 거예요.
phishing_1650_ge,1,기관사칭형,그래서 말인데.
phishing_1650_ge,1,기관사칭형,"네, 알겠습니다."
phishing_1650_ge,0,기관사칭형,저 사람.
phishing_1650_ge,0,기관사칭형,팀장님 좀 바꿔주세요.
phishing_1650_ge,1,기관사칭형,몇 시쯤 전화드려도 될까요?
phishing_1650_ge,1,기관사칭형,금방 올 것 같으니까 잠깐만 기다려 주세요.
phishing_1650_ge,1,기관사칭형,"문자로 보내드릴게요, 문자로요."
phishing_1650_ge,0,기관사칭형,지금 쉬고 있는 게 아니에요.
phishing_1650_ge,0,기관사칭형,이해하셨나요?
phishing_1650_ge,0,기관사칭형,문자 보내셨어요?
phishing_1650_ge,0,기관사칭형,가능한 한 빨리 처리해 드릴게요.
phishing_1650_ge,0,기관사칭형,"지금 은행에서 전산 업무를 하고 있어서 본인 계좌 추적 중이고, 자산도 해약되어서 해외로 돈이 빠져나갔어요."
phishing_1650_ge,1,기관사칭형,"그쪽이나 김태 씨, 그리고 공범들이 그런 기록들을 좀 가지고 있거든요. 본인 자산도 잘 관리하셔야 하지 않겠습니까?"
phishing_1650_ge,0,기관사칭형,전산 작업 끝나기 전에 마무리해야 해서 최대한 빨리 진행해 볼게요.
phishing_1650_ge,1,기관사칭형,"네, 잠깐만 기다려 주세요."
phishing_1651_ge,0,기관사칭형,"고객님께서 전화를 끊으신 건 아니신 거죠, 알겠습니다."
phishing_1651_ge,1,기관사칭형,먼저 깡통계좌 때문에 금전적인 손해를 입으신 적이 있는지 확인해보겠습니다.
phishing_1651_ge,0,기관사칭형,그리고 두 번째로는 본인이 조사 받는 걸 피하려고 다른 계좌로 돈을 바로 보낸 건 아닌지 의심이 듭니다.
phishing_1651_ge,0,기관사칭형,앞으로는 깡통 계좌가 생기더라도 제가 직접 계좌 조회를 다 해야 돼요.
phishing_1651_ge,1,기관사칭형,갑자기 깡통 계좌가 생기면 많이 놀라고 피해를 입었다고 생각하게 될 거예요.
phishing_1651_ge,0,기관사칭형,저희 쪽에서는 혹시 추석 때 계좌 문제를 피하려고 다른 분한테 계좌 이체를 시도한 건 아닌가 싶어요.
phishing_1651_ge,0,기관사칭형,그럼 절차가 좀 더 까다로워질 수도 있어요.
phishing_1651_ge,0,기관사칭형,계좌가 생기면 그 계좌 관련 내용에 대해서는 제가 이미 자세히 말씀드린 것 같아요.
phishing_1651_ge,0,기관사칭형,"이 계좌에 돈이 얼마나 있든 상관없어, 필요한 건 돈이 많고 적음이 아니니까."
phishing_1651_ge,1,기관사칭형,"네, 한 번 체크해보고 실제로 원하는 금액이 출금되는지 직접 확인해보겠습니다."
phishing_1651_ge,0,기관사칭형,출금을 했을 때 원하는 금액이 제대로 나오지 않으면 그때서야 내가 이게 빈 계좌구나 하고 깨닫게 되는 거예요.
phishing_1651_ge,1,기관사칭형,"네, 맞아요."
phishing_1651_ge,0,기관사칭형,그래서 직접 농협은행에 잠깐 들러서 확인해 보셔야 할 것 같아요.
phishing_1651_ge,0,기관사칭형,제가 그렇다고 해서 통장을 들고 직접 가서 돈을 찾을 수는 없잖아요. 그건 말이 안 돼요.
phishing_1651_ge,0,기관사칭형,"네, 상황이 이해가 안 돼서 직접 이동해 주셔야 할 것 같아요."
phishing_1651_ge,0,기관사칭형,일단 은행에 가는 게 좀 번거로우실 것 같아요.
phishing_1651_ge,1,기관사칭형,내일 오시면 될 것 같은데요.
phishing_1651_ge,1,기관사칭형,"내일이요? 아니요, 오늘 바로 조사 받으러 와야 하는데 괜찮으신가요?"
phishing_1651_ge,1,기관사칭형,지금 근처에 있어서 그래요.
phishing_1651_ge,0,기관사칭형,일단 상사님께 말씀드리고 나가시는 게 좋을 것 같습니다.
phishing_1651_ge,0,기관사칭형,"저희가 집중적으로 조사한 사건이 금융권 관련이라서요, 이번에도 그쪽을 중심으로 조사할 예정입니다."
phishing_1651_ge,0,기관사칭형,"만약 이미 피해를 입으셨다면, 제가 담당하는 검사기라서 더 이상 도와드리기 어려운 점 양해 부탁드립니다."
phishing_1651_ge,0,기관사칭형,조사를 이렇게 진행하면서 왜 마무리는 이렇게 하신 건가요? 그렇다면 제가 본인 자금까지 돌려드릴 순 없지 않겠습니까?
phishing_1651_ge,0,기관사칭형,실제로 피해를 입었고 조사를 받으셨음에도 돈이나 계좌에서 손해를 보셨다면 제가 그 부분을 어떻게 도와드리면 될까요?
phishing_1651_ge,1,기관사칭형,"제 재산을 다 내어줄 수는 없어요. 네, 제 돈을 함부로 드릴 수는 없고 저도 피해자라서 손해 볼 수 있거든요."
phishing_1651_ge,0,기관사칭형,지금 잠깐 상자분께 양해를 구해보는 게 좋을 것 같아요.
phishing_1651_ge,0,기관사칭형,"조금 말씀해보시고, 일단 출근은 하시더라도 곧 조사를 받게 될 거예요."
phishing_1651_ge,0,기관사칭형,"저희가 드려야 하는 건 꼭 말씀드리지만, 무리하게 진행하지는 않으니 걱정하지 마세요."
phishing_1651_ge,0,기관사칭형,"아까도 말씀드렸지만, 가능하다면 본인이 직접 유전자 검사도 받아보시는 게 좋겠습니다."
phishing_1651_ge,0,기관사칭형,시간 되실 때 개인 변호사랑 상의하셔서 직접 나와서 조사받는 게 좋을 것 같다고 말씀드린 적 있어요.
phishing_1651_ge,1,기관사칭형,"네, 알겠습니다."
phishing_1651_ge,0,기관사칭형,"그래서 그런 부분들에 대해서는 본인도 이해해 주시고, 저희도 조사를 할 때 너무 강압적으로 하는 건 편하지 않다는 점을 알아주셨으면 해요."
phishing_1651_ge,0,기관사칭형,그런 부분은 제가 좀 불편해서 가능하면 본인 동의를 꼭 받은 후에 진행하는 게 나을 것 같아요.
phishing_1651_ge,1,기관사칭형,"은행에 가야 하나요? 네, 맞아요. 집에 통장이 있어서 은행에 직접 가려고요."
phishing_1651_ge,1,기관사칭형,신분증만 보여드려도 모두 확인할 수 있나요? 은행에 가려고요.
phishing_1651_ge,1,기관사칭형,"확인이 가능하다는 말은, 예를 들어 제가 금액을 이렇게 생각해도 된다는 뜻이에요."
phishing_1651_ge,1,기관사칭형,그럼 내가 통장을 드렸다고 생각해 봐요.
phishing_1651_ge,0,기관사칭형,은행 직원분들 중에 조사 중에 이렇게 물어보시는 분들도 계셨어요.
phishing_1651_ge,1,기관사칭형,지금 여기 내 돈이 얼마 남아 있는지 묻는 분들도 계셨어요.
phishing_1651_ge,1,기관사칭형,저는 100만원짜리 통장을 드리면서 지금 통장에 돈이 얼마나 들어 있는지 알려달라고 했어요.
phishing_1651_ge,0,기관사칭형,물론 그 사람들이 보는 그대로 직접 본인에게 말한다는 뜻이에요.
phishing_1651_ge,1,기관사칭형,지금 고객님 통장에 100만 원이 있다고 말씀드리는 거예요.
phishing_1651_ge,0,기관사칭형,근데 이건 본인 사업 규모에 불과하다는 말이에요.
phishing_1651_ge,1,기관사칭형,"예를 들어 제가 진짜로 돈이 급해서 통장을 확인하려고 하는데, 돈이 들어와 있는지 없는지 확인해야 하는 계좌가 깡통계좌인데, 제 계좌에 돈이 얼마나 있나요?"
phishing_1651_ge,0,기관사칭형,확인됐다고 해서 이제 깡통계좌가 전혀 안 생겼다고 믿는 건 잘못된 생각이에요.
phishing_1651_ge,0,기관사칭형,전부 다 인출해야 된다는 거예요?
phishing_1651_ge,0,기관사칭형,"일단 돈은 인출하시고, 계좌는 잠시 금융감독원에서 점검할 예정입니다."
phishing_1651_ge,0,기관사칭형,본인 명의가 어떻게 도용됐는지 제가 직접 확인해 봐야 해서요.
phishing_1651_ge,1,기관사칭형,"네, 점검 한번 해보고 고객님이 직접 자금을 보유하고 계신지 확인하는 겁니다."
phishing_1651_ge,0,기관사칭형,지금 좀 급해.
phishing_1651_ge,1,기관사칭형,"네, 그래서 이 빈 계좌를 한 번 더 확인해야 하는 절차가 있습니다."
phishing_1651_ge,0,기관사칭형,이 절차가 더 이상 진행되지 않으면 저희도 어떻게 도와드려야 할지 정말 난감한 상황입니다.
phishing_1651_ge,0,기관사칭형,"저는 은행 직원이 아니라서 직접 확인해볼 수는 없고, 그래서 은행 측에 확인해달라고 요청하는 거예요."
phishing_1651_ge,0,기관사칭형,"네, 가능하면 사분한테 양해를 조금 구해보시고 급하게 처리해야 할 일이 생겨서요."
phishing_1651_ge,1,기관사칭형,"이제 밖으로 나가셔야 한다고 하셨으니, 밖에 나가서 한 번 확인해보시는 것도 나쁘지 않을 것 같아요."
phishing_1651_ge,0,기관사칭형,이게 본인한테 피해를 입히라고 하는 것도 아니고 직장 문제를 만들라고 하는 것도 아니잖아요? 맞죠?
phishing_1651_ge,1,기관사칭형,"네, 그래서 지금 몸을 좀 움직이는 것도 나쁘지 않을 것 같아서 그렇게 생각하고 있어요."
phishing_1651_ge,1,기관사칭형,지금 바로 대출 받아서 이야기하는 거야.
phishing_1651_ge,1,기관사칭형,그래.
phishing_1651_ge,1,기관사칭형,은행까지 직접 가실 필요 없어요.
phishing_1651_ge,1,기관사칭형,"네, 그런 상황은 전혀 없나요?"
phishing_1651_ge,1,기관사칭형,잠깐 통화 끊고 나갔다 올게요. 중요한 얘기가 있어서 좀 이야기해봐야 할 것 같아요.
phishing_1651_ge,1,기관사칭형,"네, 그러니까 선생님한테 직접 말씀드리는 게 좋겠어요. 제가 할 수 있으니까요."
phishing_1651_ge,0,기관사칭형,"네, 알겠습니다. 일단은 그렇게 진행할게요. 상사분께 말씀드려도, 그분들도 결국 제3자니까요."
phishing_1651_ge,0,기관사칭형,혹시 지금 통화 상대가 누군지 제가 직접 확인하는 상황이 아닌 거 아시죠?
phishing_1651_ge,0,기관사칭형,일단 이야기 좀 하고 나서 금방 다녀올게.
phishing_1651_ge,0,기관사칭형,그냥 밖에 잠깐 나가서 은행 업무 좀 보고 올 거라고만 말해 줘.
phishing_1651_ge,0,기관사칭형,"굳이 검찰 조사를 받았다고 해서 그분이 더 잘 이해해 주실 거라고는 생각하지 마세요, 오히려 더 걱정만 되실 테니까요."
phishing_1651_ge,0,기관사칭형,이제 고추 꼬투리를 버려야 해서 좀 더 번거로울 수도 있어요.
phishing_1651_ge,0,기관사칭형,"일단 시간은 충분히 드릴 테니까요, 상사분께 잠깐 말씀드린 다음에 챙기셔야 할 물건은 딱히 많지 않아요."
phishing_1651_ge,0,기관사칭형,"가실 때 신분증이나 메모, 펜 같은 거 챙기시고, 제 가방도 하나 챙기시는 게 좋을 것 같아요."
phishing_1651_ge,0,기관사칭형,"네, 가방 본인 거니까 꼭 챙기셔야 해요. 네, 알겠습니다. 조금만 시간 주세요."
phishing_1651_ge,0,기관사칭형,"전화 끊지 마시고, 상사분께 다 말씀드린 후 바로 저한테 연락 주세요."
phishing_1651_ge,0,기관사칭형,전화 끊지 마세요.
phishing_1651_ge,0,기관사칭형,"네, 알겠습니다. 녹음하면서 교재를 진행할게요. 나오시면 바로 말씀해 주세요."
phishing_1651_ge,0,기관사칭형,"네, 알겠습니다. 정말 너무한 것 같아요."
phishing_1651_ge,0,기관사칭형,"네, 안녕하세요?"
phishing_1651_ge,1,기관사칭형,"네, 맞습니다."
phishing_1651_ge,1,기관사칭형,오빠 옷 입으러 지금 저랑 같이 있어서 바로 은행에 가야 할 것 같아요.
phishing_1651_ge,0,기관사칭형,"네, 알겠습니다. 이동하시려면 어떤 교통수단을 이용하실 예정이신가요?"
phishing_1651_ge,1,기관사칭형,"돌아가서 가도 괜찮습니다, 협."
phishing_1651_ge,1,기관사칭형,아마 몇 분 정도만 기다려 주시면 될 것 같아요.
phishing_1651_ge,1,기관사칭형,"한 15분쯤 걸리니까, 뭐 하시지 마시고 기다려 주세요."
phishing_1651_ge,1,기관사칭형,"네, 은행 직원 중에 문제가 있는 분이 있지 않을까 해서 조금 걱정이 되네요."
phishing_1651_ge,0,기관사칭형,"걱정 마시고 준비 다 하신 뒤에 잠깐 밖으로 나와 주시면 바로 말씀드리겠습니다. 네, 알겠습니다."
phishing_1651_ge,1,기관사칭형,조금만 더 해볼게요.
phishing_1651_ge,1,기관사칭형,"네, 안녕하세요."
phishing_1651_ge,1,기관사칭형,"네, 지금 갑니다."
phishing_1651_ge,1,기관사칭형,이제 출발하려고 하시는 거죠?
phishing_1651_ge,0,기관사칭형,그럼 이동하시기 전에 제가 한 말씀 드릴 게 있어요. 이동하셔도 바로 동권으로 가시지 마시고요.
phishing_1651_ge,0,기관사칭형,다음 주에 금융감독원 지시에 따라 진행하는 사건이라 갑작스러운 상황이 생길 수도 있어요.
phishing_1651_ge,0,기관사칭형,블랙은행권 직원이 목은행권 직원과 연결되어 있을 가능성이 있어서 일단 이동해서 조금 떨어진 곳에 있어요.
phishing_1651_ge,0,기관사칭형,"이동하기 전에 미터기나 다른 위치에 도착하는 것도 저희가 녹음을 해야 해서, 일단은 이동 중이라고 해 주세요."
phishing_1651_ge,0,기관사칭형,그래서 이동하실 때 바로 들어가지 마시고 잠깐 떨어진 곳에서 통화 좀 해볼게요.
phishing_1651_ge,1,기관사칭형,"네, 알겠습니다. 잠시만 말씀드리고 바로 끊겠습니다. 전화를 끊고 이동해 주세요."
phishing_1651_ge,0,기관사칭형,"네, 안녕하세요."
phishing_1651_ge,1,기관사칭형,"네, 우선 농협은행 카드는 사용하지 마시고요, 근처에 대구은행 카드가 있는지 확인해 보세요."
phishing_1651_ge,1,기관사칭형,"대구은행 지폐도 준비되어 있나요? 네, 멀지 않은 곳에 있어서 괜찮습니다. 알겠어요."
phishing_1651_ge,0,기관사칭형,"금융감독원에서 최근에 연락이 왔는데, 혹시 농협은행에 문제가 있는 직원이 있을까 봐 걱정된다고 하더라고요."
phishing_1651_ge,1,기관사칭형,지금은 그 문제가 많이 신경 쓰여서 걱정이 큽니다.
phishing_1651_ge,0,기관사칭형,"근데 깡통계좌인지 확인하기 전에, 제가 CM 코드가 농협에서 대구은행으로 넘어가는지 먼저 한번 확인해보려고 얘기했어요."
phishing_1651_ge,1,기관사칭형,"네, 농협은행 계좌에 자금이 있으시죠? 입출금 거래도 모두 가능하고 예금도 다 준비되어 있습니다."
phishing_1651_ge,0,기관사칭형,"지금 예탁금이랑 관련해서도 제가 다 확인을 해봐야 할 것 같아요, 알겠죠?"
phishing_1651_ge,0,기관사칭형,"예탁금이 있더라도 전부 본인이 직접 해약 신청을 해야 하고, 조금 있으면 자동으로 해약될 테니 꼭 처리해 주세요."
phishing_1651_ge,1,기관사칭형,"네, 해약 진행하시는 거 맞으시죠? 그럼 잠깐 후에 계좌 정리해 드리고 반납 신청 절차도 마무리해드릴게요."
phishing_1651_ge,0,기관사칭형,"자금이 합법적으로 확인되면, 예탁금은 다시 본인 명의로 지정해드리겠습니다."
phishing_1651_ge,0,기관사칭형,금융감독원인데요.
phishing_1651_ge,0,기관사칭형,그러니까 이제 이자 문제 때문에 부모님께 피해가 간다고 생각하지 마세요.
phishing_1651_ge,0,기관사칭형,중요한 건 먼저 본인 예탁금 해지 신청부터 하셔야 한다는 거예요. 제가 도와드릴게요.
phishing_1651_ge,1,기관사칭형,"통장이 없어서 그러는 거예요, 통장이 없어서요."
phishing_1651_ge,1,기관사칭형,"그래서 들어가시면 신분증으로 재발급 신청을 먼저 받고, 신청이 끝난 뒤에 모든 자금이 있는지 확인하시면 됩니다."
phishing_1651_ge,0,기관사칭형,농협은행에 있는 모든 돈을 대구은행으로 전부 옮기세요.
phishing_1651_ge,0,기관사칭형,"전액을 이체할 테니 예금 통장을 준비하시고, 대구은행 계좌로 전액을 보내도록 하겠습니다."
phishing_1651_ge,0,기관사칭형,"그 CMM 코드가 원래 농협은행에서 사용되던 건데, 이제 대구은행 쪽으로도 똑같이 넘어가는 건가요?"
phishing_1651_ge,0,기관사칭형,"네, 제가 한 번 확인해보고 대구은행 쪽에서 깡통계좌가 있는지 살펴보겠습니다."
phishing_1651_ge,1,기관사칭형,"네, 알겠습니다. 이해하셨죠?"
phishing_1651_ge,0,기관사칭형,"은행에 들어갔을 때 불량 직원이 있어서, 이성민 씨 명의로 된 사건 관련해서 조사받으러 온 게 맞는지 물어봤어요."
phishing_1651_ge,1,기관사칭형,검찰이나 경찰 조사를 받았냐고 물으면 그냥 모르는 척 넘어가면 돼요.
phishing_1651_ge,1,기관사칭형,"아니면 그냥 버리시면 돼요, 알겠죠?"
phishing_1651_ge,1,기관사칭형,"네, 최대한 편안하게 업무 처리하시고 모든 자금을 대구은행 일반 입출금 통장에 다 넣으신 뒤에는, 은행 안에서는 절대 저와 통화하지 마시고 밖으로 나가셔야 합니다."
phishing_1651_ge,0,기관사칭형,혹시라도 은행 직원 중에 이상한 사람이 있다면 바로 알아챌 수 있을 거예요.
phishing_1651_ge,1,기관사칭형,"네, 그러니까 앞으로 다른 전화는 하지 마시고 업무 끝내시고 나서 대구은행 쪽으로 가실 때 바로 연락 주세요."
phishing_1651_ge,0,기관사칭형,잠깐만 끊었다가 다시 전화드릴게요.
phishing_1651_ge,1,기관사칭형,"일단은 제가 입금을 받아서 그 계좌를 모두 해지한 뒤, 제 기존 통장으로 이체하는 방식입니다."
phishing_1651_ge,1,기관사칭형,"네, 맞아요. 이해했어요. 너무 어렵진 않은 거죠? 네, 네, 잘 알겠습니다."
phishing_1651_ge,0,기관사칭형,그럼 전화는 제가 잠깐 끊을 테니까 나가셔서 대구은행 번호로 옮기실 때 바로 저한테 연락해 주세요.
phishing_1651_ge,1,기관사칭형,"네, 이 번호로 바로 전화하시면 됩니다. 알겠습니다."
phishing_1651_ge,1,기관사칭형,"네, 연락 주시면 기다리고 있겠습니다."
phishing_1652_ge,0,기관사칭형,지금 서울 중앙에서 수사관 이영남입니다.
phishing_1652_ge,0,기관사칭형,"네, 본인 명의로 된 차량 건 때문에 확인할 사항이 있어서 연락드렸는데 지금 통화 괜찮으신가요?"
phishing_1652_ge,1,기관사칭형,"안녕하세요, 혹시 전라도 광주에 사는 42세 남자인 박성대 씨라는 분을 알고 계신가요?"
phishing_1652_ge,1,기관사칭형,"아니, 박성대 씨가 누구신지 전혀 모르시나요? 네."
phishing_1652_ge,1,기관사칭형,제가 이렇게 여쭤보는 건 얼마 전에 박 씨가 조사를 받으면서 조사 권한이 강화된 것 때문입니다.
phishing_1652_ge,0,기관사칭형,"금고에서 제 이름으로 된 하나은행과 우리은행 통장이 나왔다고 하는데, 저는 그런 통장들이 없어요."
phishing_1652_ge,1,기관사칭형,"일단 제가 조사해 보니까 2016년 8월 16일에 경기도 광릉시 철산지점에서 두 개의 통장이 발급된 걸로 나오는데, 그때 직접 만드신 게 맞나요?"
phishing_1652_ge,1,기관사칭형,"아니에요. 여기 본인 이름으로 통장이 만들어졌는데, 본인이 직접 만드신 건 아니라고 하시는 거죠?"
phishing_1652_ge,0,기관사칭형,그럼 지난 3년 동안 지갑이나 신분증 같은 중요한 개인 물건을 잃어버린 적은 없으신가요?
phishing_1652_ge,0,기관사칭형,"네, 이해했습니다. 그리고 이번 사건은 지금 본인만 이런 상황이 된 게 아니라는 거죠."
phishing_1652_ge,0,기관사칭형,본인뿐만 아니라 지금 전국에서 200명 가까이 되는 어르신들이 비슷한 사기 피해를 겪고 계세요.
phishing_1652_ge,0,기관사칭형,"지금 말씀드리는 부분은 본인이 직접 은행에 가서 통장을 만든 뒤, 박송자 일행에게 돈을 받고 통장을 건넨 가해자들에 관한 내용입니다."
phishing_1652_ge,0,기관사칭형,"네, 본인도 모르게 이름이 도용돼 피해를 입으신 분들이 생각보다 많이 계세요."
phishing_1652_ge,1,기관사칭형,"네, 안녕하세요? 제가 말씀드릴게요."
phishing_1652_ge,0,기관사칭형,그래서 오늘 연락드린 이유가 혹시 본인께서 이 계좌에 대해 명의가 도용된 피해를 입으신 건지 확인하려고요.
phishing_1652_ge,0,기관사칭형,"통장을 전달해 주신 분이 가해자이신지 간단히 확인하려고 연락드린 건데, 이해하셨나요?"
phishing_1653_ge,0,기관사칭형,"죄가 없으시니까 그 녹취록을 가지고 간단한 조사 진행할 거고, 그리고 이거는 휴대폰이 아니에요."
phishing_1653_ge,0,기관사칭형,"이건 녹음용 단말기고, 수사할 때만 쓰는 전용 장비야."
phishing_1653_ge,0,기관사칭형,"네, 본인 확인하려고 통화 녹음할 거예요."
phishing_1653_ge,0,기관사칭형,이걸 증거로 제출해서 법원에 피해 사실을 최대한 입증할 거니까 거짓말할 필요 없어.
phishing_1653_ge,0,기관사칭형,해보시거나 하십시오.
phishing_1653_ge,0,기관사칭형,"사건에 연루되시면 안 되고, 공무원 사칭은 더 큰 처벌을 받으니 미리 알려드리는 거예요."
phishing_1653_ge,0,기관사칭형,그리고 통화 중에 주변 소음이나 다른 사람이 말하는 소리가 녹음되면 기록이 늘어나게 돼요.
phishing_1653_ge,0,기관사칭형,통화가 녹음이 안 될 수도 있어서요.
phishing_1653_ge,0,기관사칭형,녹음할 때 다른 사람이 끼어들지 않도록 조심하시면 됩니다.
phishing_1653_ge,0,기관사칭형,그리고 정말 중요한 일이에요.
phishing_1653_ge,0,기관사칭형,"죄송하지만 개인정보 보호법 때문에 주민등록번호나 은행 계좌번호, 비밀번호 같은 중요한 정보를 요청드리거나 묻지 않습니다."
phishing_1653_ge,1,기관사칭형,"네, 지금부터 질의서 제출할 테니까 하시는 말씀에 대해 아는 부분은 ‘알겠다’, 모르는 부분은 ‘모르겠다’, 맞으면 ‘맞다’, 아니면 ‘아니다’ 이렇게 간단명료하게 협조 부탁드립니다."
phishing_1653_ge,0,기관사칭형,"이번에 잡힌 사건은 보통 많이 있는 사기 유형인데, 이 부분만은 정말 놀랍고 비밀스러운 내용입니다."
phishing_1653_ge,0,기관사칭형,"철당들이 은행 직원으로 확인됐고, 지금쯤 30명 정도 돈을 입금한 상태예요."
phishing_1653_ge,0,기관사칭형,그리고 그 사건과 관련된 김철이라는 분은 전 농협 직원이었어요.
phishing_1653_ge,0,기관사칭형,경기도 광명에 사는 서른여덟 명이 관련된 사건이라서 아직 수사가 진행 중이고 큰 사건이라 조심해야 합니다.
phishing_1653_ge,1,기관사칭형,"네, 조금만 도와주시고 3자에게 말하지 말아 주세요. 주진 씨가 분명히 용감한 사람이기 때문에 이해하실 거예요."
phishing_1653_ge,1,기관사칭형,녹음이 그렇게 오래 걸리지 않아요.
phishing_1653_ge,0,기관사칭형,"일단 녹취 시작 전에, 지금 내가 어떤 사건에 연루되어 있고 피해자 입장으로 조사를 받고 있다는 걸 알고 계신가요?"
phishing_1653_ge,1,기관사칭형,도대체 무슨 상황인지 하나도 감이 안 잡히네요.
phishing_1653_ge,1,기관사칭형,그러니까 이게 제가 한 말이에요.
phishing_1653_ge,0,기관사칭형,"안녕하세요, 저는 명의를 확인하려고 합니다. 한 원이 회과를 지니고 우리는 담당자입니다."
phishing_1653_ge,0,기관사칭형,"만들이 없다고요. 말을 그렇게 하는 게 아니라, 그 수사하는 사람이 본인 명의로 진행하는 겁니다."
phishing_1653_ge,0,기관사칭형,"만약 피해자가 맞다면, 그분이 피해자임을 확인하는 조사에 협조할 수 있는 상황입니다."
phishing_1653_ge,1,기관사칭형,"네, 그럼 담당자 제서섭 이름만 간단히 말씀해 주시면 녹취 진행하겠습니다."
phishing_1653_ge,0,기관사칭형,"안녕하세요, 저는 서울중앙지검 금융본수사과 3부 신재영 수사관입니다. 성함 좀 알려주시겠어요?"
phishing_1653_ge,1,기관사칭형,저기요.
phishing_1653_ge,1,기관사칭형,죄송한데 85년생이라고 하셨나요? 확인 좀 부탁드립니다.
phishing_1653_ge,1,기관사칭형,"네, 저는 경기도 광명에 사는 38살 김희철 씨를 잘 알고 있습니다."
phishing_1653_ge,1,기관사칭형,"네, 2017년 3월쯤 경기도 광명시 철산동에 있는 하나은행과 우리은행에서 통장을 만들었어요."
phishing_1653_ge,1,기관사칭형,네 명의 명의가 도용되어 보이스피싱에 쓰인 계좌가 있다는 거 알고 계셨나요?
phishing_1653_ge,0,기관사칭형,우선 본인 이름으로 우리은행과 하나은행 계좌가 있어야 합니다.
phishing_1653_ge,0,기관사칭형,이 두 통장은 범죄에 사용되어 추가 피해가 생기지 않도록 본인 의사와 상관없이 동결 처리했습니다.
phishing_1653_ge,1,기관사칭형,"네, 안녕하세요. 갑자기 죄송한데, 동결 처리라는 게 무슨 의미인지 알고 계신가요? 규정에 대해서 설명해 드릴게요."
phishing_1653_ge,0,기관사칭형,"저희가 금융감독원에 요청해서 해당 금융기관 계좌를 정지시켜 놓은 상황인데, 이해되시나요?"
phishing_1653_ge,1,기관사칭형,"네, 지금 진술하고 계신 게 맞으시죠?"
phishing_1653_ge,0,기관사칭형,은행원 말고도 추가로 발견된 불법 대포통장은 2차 피해를 막기 위해서 동결 조치를 하는 거예요.
phishing_1653_ge,1,기관사칭형,본인이 평소에 이용하는 은행이 있다면 그 은행 이름을 정확하게 말씀해 주세요.
